id,facebook_id,page_name,page_type
12391,943648992366126,Emilia De Biasi,politician
12402,537122063027790,Petra Kammerevert,politician
12404,1405983503060572,Sylvia Pinel,politician
12406,1625388114349662,Tany Yao,politician
12412,1421410201407090,Mary Mitchell O'Connor TD,politician
12420,1461320484097665,Andy Richards for South Barwon,politician
12424,254945391382154,Andy Fillmore,politician
12427,507897039329219,Deputado Fernando Torres,politician
12432,219871964873328,Richard Benyon,politician
12444,424862620880565,Sam Hibbins,politician
12447,176707355774653,Michael Mantha Algoma-Manitoulin,politician
12457,1469404040040152,Susan Lamb MP Longman,politician
12460,822185284505315,Stéphane Ravier,politician
12463,234137580017617,José Agripino,politician
12472,401708756602624,Stefan Liebich,politician
12479,1251491131592461,Jochen Klenner,politician
12480,383828221792015,"Marilyn Gladu, MP",politician
12482,58893700885,Debora Serracchiani,politician
12483,164172890442630,Larry Maguire,politician
12487,499904346754848,Francisco Chagas,politician
12492,229210687246118,Michael Cooper,politician
12493,407346450216,Senator Dan Hall,politician
12494,1071009236252394,Justin Lester,politician
12498,200504676749108,Alex Greenwich,politician
12502,1632814840319802,John Fetterman,politician
12507,147474322001734,Eunício Oliveira,politician
12508,404900139669473,Angela Crawley MP,politician
12511,205050272847842,"Hon. Deepak Obhrai PC, MP",politician
12512,130624523767632,Julie Collins MP,politician
12513,375265565895992,Azzurra Cancelleri,politician
12522,323347281121134,Erin McClelland,politician
12525,168468263243635,Sylviane Bulteau,politician
12528,509310609166206,Margaret Greenwood MP,politician
12530,441587712561025,Marieluise Beck,politician
12533,294778010636181,Naraparaju Ramchander Rao,politician
12536,1439518869655450,Carlos Fávaro,politician
12541,488552847937440,Nigel Adams MP,politician
12542,55208415138,Oscar Aguad,politician
12552,833095643453687,Christine Schneider,politician
12555,257453204279241,Erika Kokay,politician
12575,165276720205822,Eduardo Paes,politician
12579,37417553928,Harold Albrecht,politician
12583,296936523665424,Wado de Pedro,politician
12584,125777020786691,Mikael Damberg,politician
12585,547354238619670,Dr. Ashwath Narayan,politician
12586,207673790490,Marian-Jean Marinescu,politician
12587,126578207395867,Robert Sopuck,politician
12589,112542652141599,管碧玲 (kuanbiling),politician
12590,929818230362144,Damien Moore MP,politician
12593,502649159770974,Tim Watts MP,politician
12606,114366111977535,Deputado Chico Lopes,politician
12610,272290589544524,Craig Mackinlay MP,politician
12611,128058214027341,Maria Grazia Rocchi,politician
12614,18717797731,Sophie in 't Veld,politician
12615,918395134840916,Jason Nixon,politician
12616,443811065683911,Toño Martín del Campo,politician
12617,364409693629796,Jens Brandenburg,politician
12618,240525239423067,Oliver Wittke,politician
12619,932683703423073,Tony Clement,politician
12624,807068562657385,Kate Young,politician
12625,397943123602791,Laurent Lessard,politician
12626,136548159599,Tariq Alhashimi - طارق الهاشمي,politician
12637,340189926157676,Jeppe Bruus,politician
12640,373143696085132,Steve Dickson,politician
12645,528116197265562,Emmanuel Dubourg,politician
12647,219370901508253,"Rajeev Chandrasekhar, MP",politician
12651,169527093203108,Ingrid Pahlmann,politician
12653,134565316694190,Óscar López,politician
12662,456335667806925,Dr. André Hahn,politician
12663,6817812700,Lee Zeldin,politician
12669,1168602259923216,Martin Patzelt MdB,politician
12672,130379153641715,Pedro Pablo Kuczynski,politician
12673,1504479649763573,Flaviano Melo,politician
12675,559385627431161,Barry O’Sullivan,politician
12679,7801901317,Ed Perlmutter,politician
12680,277681892059,Janusz Korwin-Mikke,politician
12681,151876981526792,August Wöginger,politician
12689,1184271214940455,Matthias Goeken MdL,politician
12690,875220565856552,Bekim Ҫollaku,politician
12691,468241373195655,Luciano Cartaxo,politician
12692,142099522556207,Weverton Rocha,politician
12693,535867216597296,Lawrence MacAulay,politician
12695,1017459051630898,Rita Lc de Santis,politician
12705,120072323812,Frank Heinrich,politician
12710,660084404031850,Jorge Côrte Real,politician
12711,922144101142891,Chon Orihuela,politician
12712,312123962134892,林鴻池,politician
12716,1595039567375763,Leela Sharon Aheer,politician
12728,1905921006342544,Jan Steffen,politician
12729,59946275218,Bendt Bendtsen,politician
12737,490930117644709,Lubomír Zaorálek,politician
12738,303151149846960,Brad Trost,politician
12739,317759544988081,Fátima Bezerra,politician
12742,203933859649610,Jan Korte (MdB),politician
12747,128486330569158,Hüda Kaya,politician
12755,104959432954326,Sibá Machado Oliveira,politician
12763,349649338470907,Klaus Stöttner,politician
12769,202689703243183,Tom Pursglove MP,politician
12771,215836968456734,Alfonso Martínez Alcázar,politician
12772,188797997978146,Eleuses Paiva,politician
12776,184609361596971,Scott Peters,politician
12777,1165747080106544,Muna Duzdar,politician
12778,169390281270,Malalai Joya,politician
12782,290928167588423,Fátima Pelaes,politician
12783,195950842440,Manuela Schwesig,politician
12786,385219224834647,Simone Morgado,politician
12788,114947288568415,Laura Rojas,politician
12804,488051107926669,Iain Gray,politician
12806,1670874889818772,Milton Dick MP,politician
12808,1592996067578523,Adrián Oliva Alcázar,politician
12810,153140561875617,Esther Dilcher,politician
12815,1563878917183602,Fernando Holiday,politician
12820,1489320827982521,Simon Emil Ammitzbøll,politician
12821,152475088097981,Yvonne Fovargue,politician
12827,218945144787655,Ryan Cleary,politician
12829,135022996525772,Annette King of Rongotai,politician
12853,816454311777054,Lloyd Kelso for President,politician
12860,279278908773172,Deputado Federal José Humberto - Legislatura 2011/2014,politician
12867,157477947740997,Michael Stübgen,politician
12872,247062522139479,Nikki Boyd MP,politician
12873,502163379819352,Claudia Tausend,politician
12874,247716221786,Michael Gidley,politician
12877,493304807375675,Hans Spekman,politician
12879,430759423677288,Dirk Heidenblut - Mitglied des Bundestages,politician
12882,790705520939896,Zezinho Albuquerque,politician
12884,182470865163134,Rocío Giaccone,politician
12887,218666628518792,Andrew Gee MP,politician
12889,215384631841679,José Aníbal,politician
12894,1400263143560097,Juca Ferreira,politician
12897,350508488860,Renán Barrera Concha,politician
12902,1587782938170311,Scott Farlow MLC,politician
12906,121020501431254,Senator Eric Lesser,politician
12907,137665803097047,Neale Burgess MP,politician
12909,302584593224671,Frances Fitzgerald,politician
12915,1456416134632437,Maryam Monsef,politician
12918,1470365026621610,Patrick Huot,politician
12923,596284267074571,Davidson Magalhães,politician
12928,51181425698,Sven-Christian Kindler,politician
12941,107765889287008,Νίκος Αναστασιάδης (Nicos Anastasiades),politician
12945,202407196529741,Sue Bernal,politician
12951,184760561603680,Richard Sulik,politician
12953,7656215652,Tim Kaine,politician
12954,1565513493746791,Senator Linda Frum,politician
12958,529778320512112,Linda Voortman,politician
12959,186969241326706,Shona Robison,politician
12965,139734602739223,Michelle Rowland MP,politician
12966,988982744552590,Ian Lavery MP,politician
12968,221572387935378,Fernando Torres Graciano,politician
12969,1479091025641886,Carlos Lupi,politician
12971,173310676079770,Justin Tomlinson,politician
12978,114181212018888,Holger Zastrow,politician
12979,146266335515833,Diane Abbott MP,politician
12983,224562257709477,דניאל עטר - Daniel Atar,politician
12988,448533501875403,Ken Wyatt,politician
13004,1619528691651829,Johann Wadephul,politician
13005,384662044972285,"Norbert Spinrath, MdB",politician
13006,373058439451905,Irakli Garibashvili,politician
13008,1644313849206023,Hon Michael Woodhouse,politician
13010,1484421018522893,Stanisław Gawłowski,politician
13014,1395277487445269,Ernst Nevrivy,politician
13024,398647973549363,René Cervera García,politician
13032,1644414509160673,Gernot Blümel,politician
13034,129239370601812,Bent Høie,politician
13035,299511650083944,A. Donald McEachin,politician
13040,313842111853,Patrick McHenry,politician
13043,111224078898553,陳亭妃,politician
13045,1627016040846724,謝志忠　幫您講話,politician
13049,33656968596,Dario Tamburrano,politician
13050,541412162573718,Charlie Flanagan,politician
13053,158510000966155,Catherine King,politician
13056,151141591586217,劉建國,politician
13057,140930379388330,Kishan Reddy Gangapuram,politician
13059,457794627605948,Karine Elharrar- קארין אלהרר,politician
13061,222141244609992,Poseł Jakub Rutnicki,politician
13065,219165858131533,謝龍介,politician
13067,305772212950484,Roberto Basualdo,politician
13069,653627831326168,Labour's Kevin McKeever,politician
13072,1580746035533280,Terry Sheehan,politician
13073,182204635125220,Andrzej Czerwiński,politician
13080,563478817117696,Derek O'Brien,politician
13082,743972319041028,Jorge Suárez,politician
13084,1495692837361158,Emma Lane,politician
13087,120895004710410,Jadranka Joksimovic,politician
13089,111746808846594,Miguel Gonzalez Salum,politician
13099,1427922774103599,Krišjānis Kariņš,politician
13102,120743557961267,Ezequiel Fernandez Langan,politician
13105,322991074547262,Valérie Plante,politician
13118,495739783911013,王寶萱,politician
13120,12224403053,Alexis Tsipras,politician
13133,937243636307601,Pernille Schnoor,politician
13134,552968198133394,Peter Dutton,politician
13138,77590795932,John Kasich,politician
13141,140556086035398,Eric Ciotti,politician
13142,202188887719,高嘉瑜,politician
13145,147111702009519,Chrys Kefalas,politician
13148,139984829847228,Jens Niklaus,politician
13151,14064064197,Rob Oliphant,politician
13160,1617224185255652,Jörg Berens,politician
13161,198024590300902,Josh Shapiro,politician
13163,1856578527926567,Francesco Bonifazi,politician
13169,107540789270825,Flor Ayala,politician
13172,176116625807109,Marcello Pittella,politician
13173,155404644620040,Marco Scibona Cittadino in Senato,politician
13175,107591306090255,Carsten Schneider,politician
13176,265934193465106,Pompeo de Mattos,politician
13178,370248632997656,Detlev Pilger,politician
13179,1609771445950238,Peter Khalil,politician
13192,415550491825995,Uwe Schwarz,politician
13193,352049611577164,"Dagmar Freitag, Mitglied des Deutschen Bundestages",politician
13195,1025528920840018,Amigos de Walter Torres Maldonado,politician
13198,308923469174619,Kolinda Grabar-Kitarović,politician
13219,234965116688270,Meenakshi Lekhi,politician
13222,472599689533332,Yannick Jadot,politician
13227,150756741730109,"Cr. Theo Zographos, Oakleigh Ward",politician
13232,142000599199390,Bev Shipley,politician
13235,714739331930046,"Tamara Smith, MP",politician
13240,279282275785036,Alexander Brockmeier,politician
13245,156522971109335,Flexa Ribeiro,politician
13246,441153092884441,Senator Kimberley Kitching,politician
13258,361551077349381,Chris Bittle M.P.,politician
13261,323180402699,Alannah MacTiernan,politician
13265,666919336777746,Anthony Rota,politician
13267,340325262661652,David McAllister,politician
13268,247402692046510,Mike Albano,politician
13269,149169115142173,Stephan Toscani,politician
13273,213744175356252,Diana Golze,politician
13276,223832637675564,Deputado Federal Zé Silva,politician
13278,113771221981233,Andy Harris,politician
13280,116416958470200,"Hans Herold, MdL",politician
13284,377391705659462,Kenneth Leung 梁繼昌,politician
13286,267733709985868,Floriano Pesaro,politician
13288,156585361184846,Arne Boelt,politician
13289,204951230547,Nuno Melo,politician
13305,147109595355254,Kerry McCarthy,politician
13314,691707047549076,Peter Skaarup,politician
13319,1622064848017565,Mark Smith,politician
13320,242487755774110,Karlheinz Kopf,politician
13321,305365232840389,Lone Loklindt,politician
13322,1265927890114720,Johanna Mikl-Leitner,politician
13333,363368840534211,Момчил Неков,politician
13340,190010414373089,Mark Speakman,politician
13341,87410317539,Jürgen Trittin,politician
13347,112644178745600,Massimiliano Salini,politician
13365,444312885552,Nitin Gadkari,politician
13368,447001642113341,Sonya Kilkenny MP,politician
13370,596206767151427,Julio Borges,politician
13374,875894415792458,Evarist Bartolo,politician
13385,1580633408837996,Neil Gray MP,politician
13394,217678891620749,Davide Faraone,politician
13401,19853187485,Stephen McNeil,politician
13403,1578473739098537,Helen Whately,politician
13405,12415375791,Fajardo,politician
13410,136661699751668,Marzena Okła-Drewnowicz,politician
13411,803759416383930,Hal Parrish,politician
13419,58158193107,Remo Sernagiotto,politician
13427,153594440504,Tom Reed,politician
13431,636298849786368,Thierry Braillard,politician
13433,1497428263868932,"Patrick Grady, MP for Glasgow North",politician
13438,663532770335257,Lukács Zoltán,politician
13446,345653475580468,Don Huffines,politician
13468,175119619168907,Samy Gemayel,politician
13469,239172972878478,Jane Dodds for Montgomeryshire,politician
13472,1663082374011541,Alain Cadec,politician
13475,1061322973878937,Alice Weidel,politician
13480,236972799793835,João Fernando Coutinho,politician
13481,106565739431026,Paloma Guillén,politician
13482,438609252817588,Senator Peter Whish-Wilson,politician
13484,1483159141915320,Terry Duguid,politician
13494,268108602075,Benjamin Netanyahu - בנימין נתניהו,politician
13496,1572167046404454,Christofer Fjellner,politician
